px1,py1,pz1,E1,Q1,px2,py2,pz2,E2,Q2
37.710255624,-23.890116061,44.9175184473,63.3276847184,1.0,-35.407223066,-10.9070786907,145.964908664,150.593497654,-1.0
-46.9974848054,-3.42334718708,113.832664458,123.200525751,-1.0,60.5437024915,-1.31123645333,86.2762862183,105.408102059,1.0
60.101070402,-1.29868569744,85.628692236,104.623655766,1.0,-46.9974848054,-3.42334718708,113.832664458,123.200525751,-1.0
60.101070402,-1.29868569744,85.628692236,104.623655766,1.0,-47.3684557635,-3.45513112258,114.698507195,124.142930725,-1.0
60.5437024915,-1.31123645333,86.2762862183,105.408102059,1.0,-47.3684557635,-3.45513112258,114.698507195,124.142930725,-1.0
-12.3940921611,60.4635727702,25.4811218937,66.7739162345,-1.0,-4.33924052852,-31.0041192638,29.9791187991,43.3456243161,1.0
-4.32654527734,-30.9201685623,29.8961321335,43.2269094222,1.0,-12.3940921611,60.4635727702,25.4811218937,66.7739162345,-1.0
-4.32654527734,-30.9201685623,29.8961321335,43.2269094222,1.0,-12.4261085363,60.6135995655,25.5455902924,66.9403090276,-1.0
-4.33924052852,-31.0041192638,29.9791187991,43.3456243161,1.0,-12.4261085363,60.6135995655,25.5455902924,66.9403090276,-1.0
-23.311758164,-38.5382869815,0.574298676746,45.0441851388,1.0,21.6846496579,40.2758380046,6.84479589865,46.251805936,-1.0
21.5822915564,40.08188275,6.81534051495,46.0305622781,-1.0,-23.311758164,-38.5382869815,0.574298676746,45.0441851388,1.0
21.5822915564,40.08188275,6.81534051495,46.0305622781,-1.0,-23.3423186322,-38.5879372675,0.577333246141,45.1025189879,1.0
21.6846496579,40.2758380046,6.84479589865,46.251805936,-1.0,-23.3423186322,-38.5879372675,0.577333246141,45.1025189879,1.0
34.4045914695,-20.4386985668,-69.5452527915,80.2369594564,-1.0,-38.2536987877,35.1353219076,-91.6768218447,105.368340329,1.0
-38.2075036741,35.0921881512,-91.5652720361,105.240131191,1.0,34.4045914695,-20.4386985668,-69.5452527915,80.2369594564,-1.0
-38.2075036741,35.0921881512,-91.5652720361,105.240131191,1.0,34.5297081493,-20.5121856214,-69.7917798371,80.5230041687,-1.0
-38.2536987877,35.1353219076,-91.6768218447,105.368340329,1.0,34.5297081493,-20.5121856214,-69.7917798371,80.5230041687,-1.0
-28.5300914017,-3.20367491618,71.300893568,76.8638942264,-1.0,35.9191867852,7.36457124692,-0.639138714132,36.6721222586,1.0
35.9872167745,7.37829454998,-0.642306754702,36.7415666963,1.0,-28.5300914017,-3.20367491618,71.300893568,76.8638942264,-1.0
35.9872167745,7.37829454998,-0.642306754702,36.7415666963,1.0,-28.6247026569,-3.21603806677,71.5146905667,77.0978510309,-1.0
35.9191867852,7.36457124692,-0.639138714132,36.6721222586,1.0,-28.6247026569,-3.21603806677,71.5146905667,77.0978510309,-1.0
-34.453020705,-22.1403457062,-37.5617863985,55.5707162526,1.0,32.3051281513,12.3112674968,15.249258294,37.7854423615,-1.0
32.4410638209,12.3651151009,15.3094584429,37.9435024055,-1.0,-34.453020705,-22.1403457062,-37.5617863985,55.5707162526,1.0
32.4410638209,12.3651151009,15.3094584429,37.9435024055,-1.0,-34.3377780417,-22.0677435504,-37.4273964835,55.3795041281,1.0
32.3051281513,12.3112674968,15.249258294,37.7854423615,-1.0,-34.3377780417,-22.0677435504,-37.4273964835,55.3795041281,1.0
32.5362629395,-29.8662320571,-104.525141213,113.472977103,1.0,-31.0287732997,28.4621991223,-47.6808963898,63.6110100186,-1.0
-30.8035311801,28.2572898214,-47.326983627,63.1441723687,-1.0,32.5362629395,-29.8662320571,-104.525141213,113.472977103,1.0
-30.8035311801,28.2572898214,-47.326983627,63.1441723687,-1.0,32.5089998722,-29.8421048177,-104.452600919,113.391989554,1.0
-31.0287732997,28.4621991223,-47.6808963898,63.6110100186,-1.0,32.5089998722,-29.8421048177,-104.452600919,113.391989554,1.0
26.2773742968,17.0464017583,-34.0933811768,46.2974083141,-1.0,-52.5764935113,22.7584730308,-12.4043725103,58.6183877781,1.0
-52.6105406517,22.7732108133,-12.4077127919,58.6553545623,1.0,26.2773742968,17.0464017583,-34.0933811768,46.2974083141,-1.0
-52.6105406517,22.7732108133,-12.4077127919,58.6553545623,1.0,26.3269510121,17.0791237763,-34.1647163028,46.3901263449,-1.0
-52.5764935113,22.7584730308,-12.4043725103,58.6183877781,1.0,26.3269510121,17.0791237763,-34.1647163028,46.3901263449,-1.0
-2.45898504808,32.6011955452,64.5435596824,72.3516884295,-1.0,7.95915242767,-29.5506065305,24.6941181469,39.3242557264,1.0
7.97501264972,-29.6130297478,24.7591275193,39.4151990585,1.0,-2.45898504808,32.6011955452,64.5435596824,72.3516884295,-1.0
7.97501264972,-29.6130297478,24.7591275193,39.4151990585,1.0,-2.4680179746,32.7122306533,64.7692917799,72.6033984632,-1.0
7.95915242767,-29.5506065305,24.6941181469,39.3242557264,1.0,-2.4680179746,32.7122306533,64.7692917799,72.6033984632,-1.0
36.2835352494,4.2551976034,56.8305677864,67.5597974794,1.0,-47.8447141447,-20.3403306666,59.4981947037,79.0119741552,-1.0
-48.6540161761,-20.6889870207,60.5190503293,80.360525698,-1.0,36.2835352494,4.2551976034,56.8305677864,67.5597974794,1.0
-48.6540161761,-20.6889870207,60.5190503293,80.360525698,-1.0,36.1161308588,4.23772521504,56.5660654489,67.2462946731,1.0
-47.8447141447,-20.3403306666,59.4981947037,79.0119741552,-1.0,36.1161308588,4.23772521504,56.5660654489,67.2462946731,1.0
-30.4207376983,-36.3792970683,-16.4721209026,50.2017576187,1.0,26.4628834277,28.2413895822,12.6574053327,40.7195451631,-1.0
26.4515688182,28.229654016,12.650080085,40.7017757433,-1.0,-30.4207376983,-36.3792970683,-16.4721209026,50.2017576187,1.0
26.4515688182,28.229654016,12.650080085,40.7017757433,-1.0,-30.397601426,-36.3523677604,-16.446998687,50.1599814966,1.0
26.4628834277,28.2413895822,12.6574053327,40.7195451631,-1.0,-30.397601426,-36.3523677604,-16.446998687,50.1599814966,1.0
41.6597150644,-21.7377147087,187.700057853,193.492591543,1.0,-45.0704122893,17.9647401739,193.804802876,199.78585219,-1.0
-43.3200289789,17.281108337,186.339209414,192.08741173,-1.0,41.6597150644,-21.7377147087,187.700057853,193.492591543,1.0
-43.3200289789,17.281108337,186.339209414,192.08741173,-1.0,38.5491435037,-20.0938032829,173.677153497,179.035086521,1.0
0.0520471267397,-0.99034328427,3.34775039947,3.49314831517,-1.0,41.6597150644,-21.7377147087,187.700057853,193.492591543,1.0
0.0520471267397,-0.99034328427,3.34775039947,3.49314831517,-1.0,-43.3200289789,17.281108337,186.339209414,192.08741173,-1.0
0.0520471267397,-0.99034328427,3.34775039947,3.49314831517,-1.0,38.5491435037,-20.0938032829,173.677153497,179.035086521,1.0
0.0520471267397,-0.99034328427,3.34775039947,3.49314831517,-1.0,-45.0704122893,17.9647401739,193.804802876,199.78585219,-1.0
-45.0704122893,17.9647401739,193.804802876,199.78585219,-1.0,38.5491435037,-20.0938032829,173.677153497,179.035086521,1.0
11.1869386853,32.8997576426,-121.266408049,126.147114652,1.0,-9.29714513859,-32.4338933877,-11.6057334999,35.6805067477,-1.0
-9.30214487654,-32.4537858047,-11.6139631502,35.7025687606,-1.0,11.1869386853,32.8997576426,-121.266408049,126.147114652,1.0
-9.30214487654,-32.4537858047,-11.6139631502,35.7025687606,-1.0,11.037799033,32.4696738936,-119.681626525,124.498255496,1.0
0.0376827361299,1.78765287847,-5.8557500848,6.12356885718,1.0,11.1869386853,32.8997576426,-121.266408049,126.147114652,1.0
0.0376827361299,1.78765287847,-5.8557500848,6.12356885718,1.0,-9.30214487654,-32.4537858047,-11.6139631502,35.7025687606,-1.0
0.0376827361299,1.78765287847,-5.8557500848,6.12356885718,1.0,11.037799033,32.4696738936,-119.681626525,124.498255496,1.0
0.0376827361299,1.78765287847,-5.8557500848,6.12356885718,1.0,-9.29714513859,-32.4338933877,-11.6057334999,35.6805067477,-1.0
-9.29714513859,-32.4338933877,-11.6057334999,35.6805067477,-1.0,11.037799033,32.4696738936,-119.681626525,124.498255496,1.0
31.3796613114,-16.0886728376,82.3850582508,89.6149402967,1.0,-28.037053706,14.6460589745,44.9865825673,54.9944287976,-1.0
-28.0133613583,14.6343956749,44.9501358386,54.9494297237,-1.0,31.3796613114,-16.0886728376,82.3850582508,89.6149402967,1.0
-28.0133613583,14.6343956749,44.9501358386,54.9494297237,-1.0,31.2681036381,-16.0309627437,82.0818023695,89.2867264241,1.0
-28.037053706,14.6460589745,44.9865825673,54.9944287976,-1.0,31.2681036381,-16.0309627437,82.0818023695,89.2867264241,1.0
-3.17767014734,-39.8141924077,133.615434017,139.457387312,1.0,3.36526469024,35.2215973171,27.3513277375,44.7212725299,-1.0
3.36520688612,35.2284338007,27.3614153095,44.7328221429,-1.0,-3.17767014734,-39.8141924077,133.615434017,139.457387312,1.0
3.36520688612,35.2284338007,27.3614153095,44.7328221429,-1.0,-3.17862558943,-39.8161225034,133.617940821,139.460361912,1.0
3.36526469024,35.2215973171,27.3513277375,44.7212725299,-1.0,-3.17862558943,-39.8161225034,133.617940821,139.460361912,1.0
-44.2651324416,-3.26659764498,-48.7937732118,65.9614741966,-1.0,48.6838022676,-1.45030545947,-65.195559238,81.3798998353,1.0
48.5416849863,-1.44541098938,-65.0060260915,81.1429540141,1.0,-44.2651324416,-3.26659764498,-48.7937732118,65.9614741966,-1.0
48.5416849863,-1.44541098938,-65.0060260915,81.1429540141,1.0,-44.4429830412,-3.28061604129,-48.9955871805,66.230807862,-1.0
48.6838022676,-1.45030545947,-65.195559238,81.3798998353,1.0,-44.4429830412,-3.28061604129,-48.9955871805,66.230807862,-1.0
-9.76771672944,39.6970533806,128.973846164,135.297924948,1.0,-17.7802592004,-47.4251311514,106.315789834,117.763912188,-1.0
-17.7331813135,-47.2966829677,106.029809272,117.446896754,-1.0,-9.76771672944,39.6970533806,128.973846164,135.297924948,1.0
-17.7331813135,-47.2966829677,106.029809272,117.446896754,-1.0,-9.36034013316,38.0053909571,123.509017265,129.562780993,1.0
-17.7802592004,-47.4251311514,106.315789834,117.763912188,-1.0,-9.36034013316,38.0053909571,123.509017265,129.562780993,1.0
-29.6761963113,-35.7402087932,130.604652487,138.620437047,-1.0,16.0937990865,36.5273151809,40.9976591455,57.2195276323,1.0
16.0466238518,36.4212309403,40.8810933641,57.0550186976,1.0,-29.6761963113,-35.7402087932,130.604652487,138.620437047,-1.0
16.0466238518,36.4212309403,40.8810933641,57.0550186976,1.0,-29.7587674761,-35.8425695053,130.991039469,139.028549641,-1.0
16.0937990865,36.5273151809,40.9976591455,57.2195276323,1.0,-29.7587674761,-35.8425695053,130.991039469,139.028549641,-1.0
27.5221184785,-5.44721309064,-102.221671621,106.00198323,1.0,-39.039596655,0.234343989628,-9.83045432594,40.2590861798,-1.0
-38.9407937522,0.234529746937,-9.8034479051,40.1566828407,-1.0,27.5221184785,-5.44721309064,-102.221671621,106.00198323,1.0
-38.9407937522,0.234529746937,-9.8034479051,40.1566828407,-1.0,27.4569597021,-5.43340374674,-101.985360588,105.75647238,1.0
-39.039596655,0.234343989628,-9.83045432594,40.2590861798,-1.0,27.4569597021,-5.43340374674,-101.985360588,105.75647238,1.0
28.2080321975,-12.1862468539,58.2537279809,65.8612608458,1.0,-24.5096455893,16.7640885361,-16.6960419098,34.0664992405,-1.0
-24.4745639258,16.7404526537,-16.6712717048,34.0174881253,-1.0,28.2080321975,-12.1862468539,58.2537279809,65.8612608458,1.0
-24.4745639258,16.7404526537,-16.6712717048,34.0174881253,-1.0,28.1364568933,-12.154490682,58.1052869307,65.6934348565,1.0
-24.5096455893,16.7640885361,-16.6960419098,34.0664992405,-1.0,28.1364568933,-12.154490682,58.1052869307,65.6934348565,1.0
47.2330046113,-28.6243251719,-20.6169502762,58.9523410777,-1.0,-32.9631637838,21.2202073923,-26.6685460705,47.4140262118,1.0
-32.9891412468,21.2378637411,-26.6867747736,47.4502413903,1.0,47.2330046113,-28.6243251719,-20.6169502762,58.9523410777,-1.0
-32.9891412468,21.2378637411,-26.6867747736,47.4502413903,1.0,47.2902200969,-28.6582232247,-20.6472636634,59.0252432074,-1.0
-32.9631637838,21.2202073923,-26.6685460705,47.4140262118,1.0,47.2902200969,-28.6582232247,-20.6472636634,59.0252432074,-1.0
-3.29617924126,-29.5186372792,53.3879370018,61.0941709609,-1.0,-6.79867960639,33.1314368968,-14.3565535481,36.7428353385,1.0
-6.81473019287,33.2113414858,-14.3926952931,36.8319778505,1.0,-3.29617924126,-29.5186372792,53.3879370018,61.0941709609,-1.0
-6.81473019287,33.2113414858,-14.3926952931,36.8319778505,1.0,-3.28861736147,-29.4429086853,53.2511513197,60.9376415409,-1.0
-6.79867960639,33.1314368968,-14.3565535481,36.7428353385,1.0,-3.28861736147,-29.4429086853,53.2511513197,60.9376415409,-1.0
13.5217616362,22.8559340368,-62.2516095367,67.6794341883,-1.0,-18.0150515872,-37.139904127,2.98585680251,41.3864841076,1.0
-18.0518470241,-37.2119710225,3.00679057158,41.4686860365,1.0,13.5217616362,22.8559340368,-62.2516095367,67.6794341883,-1.0
-18.0518470241,-37.2119710225,3.00679057158,41.4686860365,1.0,13.6293453123,23.0398864764,-62.7491004005,68.2206434098,-1.0
-18.0150515872,-37.139904127,2.98585680251,41.3864841076,1.0,13.6293453123,23.0398864764,-62.7491004005,68.2206434098,-1.0
-38.312674435,4.08466224765,-57.0077424855,68.8072623712,-1.0,37.0260377218,-11.3376919883,-24.4767230033,45.8103903243,1.0
37.1663772275,-11.3821286156,-24.5785512695,45.9892247623,1.0,-38.312674435,4.08466224765,-57.0077424855,68.8072623712,-1.0
37.1663772275,-11.3821286156,-24.5785512695,45.9892247623,1.0,-38.3452310413,4.08774542282,-57.0306482408,68.8445524984,-1.0
37.0260377218,-11.3376919883,-24.4767230033,45.8103903243,1.0,-38.3452310413,4.08774542282,-57.0306482408,68.8445524984,-1.0
-11.1532527511,30.3055015857,-38.2600984628,50.0666033536,1.0,-20.4882226606,-44.0715288301,9.45652400139,49.5126643505,-1.0
-20.4469885486,-43.9805304735,9.43896364728,49.4112497298,-1.0,-11.1532527511,30.3055015857,-38.2600984628,50.0666033536,1.0
-20.4469885486,-43.9805304735,9.43896364728,49.4112497298,-1.0,-11.0790257717,30.1000981467,-38.0053184734,49.7310377576,1.0
-20.4882226606,-44.0715288301,9.45652400139,49.5126643505,-1.0,-11.0790257717,30.1000981467,-38.0053184734,49.7310377576,1.0
-12.845009796,-38.8164885442,-128.491410138,134.83978531,-1.0,1.99994129739,-1.04510894624,-9.40323844908,9.67078460743,-1.0
-12.845009796,-38.8164885442,-128.491410138,134.83978531,-1.0,12.2711812571,50.0996647386,-170.535688046,178.165626195,1.0
2.00986820639,-1.04992802104,-9.44832687577,9.71719936495,-1.0,-12.845009796,-38.8164885442,-128.491410138,134.83978531,-1.0
2.00986820639,-1.04992802104,-9.44832687577,9.71719936495,-1.0,-13.0684678688,-39.5036792236,-130.781486243,137.24115211,-1.0
2.00986820639,-1.04992802104,-9.44832687577,9.71719936495,-1.0,12.2711812571,50.0996647386,-170.535688046,178.165626195,1.0
12.2827671348,50.1469665085,-170.662819556,178.301412673,1.0,-12.845009796,-38.8164885442,-128.491410138,134.83978531,-1.0
12.2827671348,50.1469665085,-170.662819556,178.301412673,1.0,2.00986820639,-1.04992802104,-9.44832687577,9.71719936495,-1.0
12.2827671348,50.1469665085,-170.662819556,178.301412673,1.0,-13.0684678688,-39.5036792236,-130.781486243,137.24115211,-1.0
12.2827671348,50.1469665085,-170.662819556,178.301412673,1.0,1.99994129739,-1.04510894624,-9.40323844908,9.67078460743,-1.0
1.99994129739,-1.04510894624,-9.40323844908,9.67078460743,-1.0,-13.0684678688,-39.5036792236,-130.781486243,137.24115211,-1.0
12.2711812571,50.0996647386,-170.535688046,178.165626195,1.0,-13.0684678688,-39.5036792236,-130.781486243,137.24115211,-1.0
12.2711812571,50.0996647386,-170.535688046,178.165626195,1.0,1.99994129739,-1.04510894624,-9.40323844908,9.67078460743,-1.0
33.9847522163,12.3002129103,75.1131848881,83.3562254937,-1.0,-31.8684034167,-4.97440771929,10.7023788221,33.9837011615,1.0
-31.8411821158,-4.97113720193,10.6911819917,33.9541694005,1.0,33.9847522163,12.3002129103,75.1131848881,83.3562254937,-1.0
-31.8411821158,-4.97113720193,10.6911819917,33.9541694005,1.0,34.0107169903,12.3095719603,75.1471904889,83.3988359278,-1.0
-31.8684034167,-4.97440771929,10.7023788221,33.9837011615,1.0,34.0107169903,12.3095719603,75.1471904889,83.3988359278,-1.0
-42.6782068694,18.7008181045,-6.60254768796,47.0611808078,-1.0,41.2009830616,-8.08311695574,-42.5090874978,59.7485687573,1.0
41.3050091646,-8.10399741857,-42.6133337221,59.8972948542,1.0,-42.6782068694,18.7008181045,-6.60254768796,47.0611808078,-1.0
41.3050091646,-8.10399741857,-42.6133337221,59.8972948542,1.0,-42.6441306778,18.6863948555,-6.59913875577,47.0240686241,-1.0
41.2009830616,-8.08311695574,-42.5090874978,59.7485687573,1.0,-42.6441306778,18.6863948555,-6.59913875577,47.0240686241,-1.0
-9.0899402808,-25.7736303584,47.0005653947,54.3688453738,1.0,7.18669045872,35.1539135979,-5.32838099086,36.2746325781,-1.0
7.19761482795,35.2091447223,-5.3335081501,36.3310749107,-1.0,-9.0899402808,-25.7736303584,47.0005653947,54.3688453738,1.0
7.19761482795,35.2091447223,-5.3335081501,36.3310749107,-1.0,-9.1180253611,-25.8474944139,47.1931594898,54.5750567593,1.0
7.18669045872,35.1539135979,-5.32838099086,36.2746325781,-1.0,-9.1180253611,-25.8474944139,47.1931594898,54.5750567593,1.0
5.08844584048,-37.8212369302,-121.342306995,127.201827324,1.0,-11.7627466465,39.1101082563,-36.1285941031,54.5275091312,-1.0
-11.6784036467,38.8367154819,-35.8758285354,54.1457460744,-1.0,5.08844584048,-37.8212369302,-121.342306995,127.201827324,1.0
-11.6784036467,38.8367154819,-35.8758285354,54.1457460744,-1.0,5.10988606671,-37.9748497929,-121.826532743,127.710279133,1.0
-11.7627466465,39.1101082563,-36.1285941031,54.5275091312,-1.0,5.10988606671,-37.9748497929,-121.826532743,127.710279133,1.0
31.4495890781,31.9727615515,5.91401279109,45.236277979,-1.0,-33.7995064215,-31.3679262851,9.24612985749,47.0303680061,1.0
-33.7911912408,-31.3589514264,9.25722511223,47.0205893254,1.0,31.4495890781,31.9727615515,5.91401279109,45.236277979,-1.0
-33.7911912408,-31.3589514264,9.25722511223,47.0205893254,1.0,31.3965431379,31.9181947207,5.91693860938,45.1612156771,-1.0
-33.7995064215,-31.3679262851,9.24612985749,47.0303680061,1.0,31.3965431379,31.9181947207,5.91693860938,45.1612156771,-1.0
20.5429895432,-27.8920002351,64.3729457365,73.1017469215,-1.0,-29.5624222157,38.3693388233,21.9643020136,53.1844403527,1.0
-29.5468588702,38.3491390145,21.9439682553,53.1528196687,1.0,20.5429895432,-27.8920002351,64.3729457365,73.1017469215,-1.0
-29.5468588702,38.3491390145,21.9439682553,53.1528196687,1.0,20.4657973087,-27.7869024292,64.1969215842,72.8849553108,-1.0
-29.5624222157,38.3693388233,21.9643020136,53.1844403527,1.0,20.4657973087,-27.7869024292,64.1969215842,72.8849553108,-1.0
41.475748665,2.27691280484,-70.1172814504,81.4976464747,1.0,-46.1509651624,3.56821555811,-35.4788338897,58.3215446088,-1.0
-46.27815733,3.57711847398,-35.5787224947,58.4835043451,-1.0,41.475748665,2.27691280484,-70.1172814504,81.4976464747,1.0
-46.27815733,3.57711847398,-35.5787224947,58.4835043451,-1.0,41.9085184923,2.29662703616,-70.8600607381,82.357499898,1.0
-46.1509651624,3.56821555811,-35.4788338897,58.3215446088,-1.0,41.9085184923,2.29662703616,-70.8600607381,82.357499898,1.0
-12.7356226776,16.4580782308,77.9950822845,80.7236548249,-1.0,-27.01381191,-25.454237991,-13.0478488939,39.3436372246,1.0
-27.0773859573,-25.5136305713,-13.0763817044,39.4351758888,1.0,-12.7356226776,16.4580782308,77.9950822845,80.7236548249,-1.0
-27.0773859573,-25.5136305713,-13.0763817044,39.4351758888,1.0,-12.6356837508,16.33196518,77.3768235497,80.0848148953,-1.0
-2.03307164452,0.871174120272,9.02880352751,9.29638539909,1.0,-12.7356226776,16.4580782308,77.9950822845,80.7236548249,-1.0
-2.03307164452,0.871174120272,9.02880352751,9.29638539909,1.0,-27.0773859573,-25.5136305713,-13.0763817044,39.4351758888,1.0
-2.03307164452,0.871174120272,9.02880352751,9.29638539909,1.0,-12.6356837508,16.33196518,77.3768235497,80.0848148953,-1.0
-2.03307164452,0.871174120272,9.02880352751,9.29638539909,1.0,-27.01381191,-25.454237991,-13.0478488939,39.3436372246,1.0
-27.01381191,-25.454237991,-13.0478488939,39.3436372246,1.0,-12.6356837508,16.33196518,77.3768235497,80.0848148953,-1.0
29.5943173835,25.7845095027,40.8667304487,56.6636159537,1.0,-26.044603181,-7.59743187876,-22.85209663,35.4721272281,-1.0
-26.3734170195,-7.69649770782,-23.1427486175,35.9220152485,-1.0,29.5943173835,25.7845095027,40.8667304487,56.6636159537,1.0
-26.3734170195,-7.69649770782,-23.1427486175,35.9220152485,-1.0,29.82793539,25.9841702644,41.1970718997,57.1147330447,1.0
-26.044603181,-7.59743187876,-22.85209663,35.4721272281,-1.0,29.82793539,25.9841702644,41.1970718997,57.1147330447,1.0
38.1971429656,-3.87505812937,84.302756012,92.6337068304,1.0,-30.929852039,4.99946122453,-1.44766349278,31.3649047977,-1.0
-30.90319799,4.99515289857,-1.45689849822,31.3383617219,-1.0,38.1971429656,-3.87505812937,84.302756012,92.6337068304,1.0
-30.90319799,4.99515289857,-1.45689849822,31.3383617219,-1.0,38.1203111734,-3.86653188981,84.1385697307,92.4522486089,1.0
-30.929852039,4.99946122453,-1.44766349278,31.3649047977,-1.0,38.1203111734,-3.86653188981,84.1385697307,92.4522486089,1.0
11.0541749328,-39.6199082806,-15.9110894161,44.1033541322,1.0,-20.5556620896,37.6991044596,20.0246166559,47.378836593,-1.0
-20.5118183217,37.6195900081,19.9753223182,47.2757116144,-1.0,11.0541749328,-39.6199082806,-15.9110894161,44.1033541322,1.0
-20.5118183217,37.6195900081,19.9753223182,47.2757116144,-1.0,11.0363422012,-39.5529369486,-15.883226128,44.0286691414,1.0
-20.5556620896,37.6991044596,20.0246166559,47.378836593,-1.0,11.0363422012,-39.5529369486,-15.883226128,44.0286691414,1.0
-56.3616155161,-45.5777088723,-55.6237272909,91.3672230675,-1.0,4.72793839134,32.9263867951,-18.4022154726,38.015168641,1.0
4.72692693461,32.9216827979,-18.398951888,38.0093887186,1.0,-56.3616155161,-45.5777088723,-55.6237272909,91.3672230675,-1.0
4.72692693461,32.9216827979,-18.398951888,38.0093887186,1.0,-56.3528397933,-45.5715442956,-55.6247432114,91.3593532337,-1.0
-2.33046894964,3.14629835312,-1.46656691844,4.1823750512,1.0,-56.3616155161,-45.5777088723,-55.6237272909,91.3672230675,-1.0
-2.33046894964,3.14629835312,-1.46656691844,4.1823750512,1.0,4.72692693461,32.9216827979,-18.398951888,38.0093887186,1.0
-2.33046894964,3.14629835312,-1.46656691844,4.1823750512,1.0,-56.3528397933,-45.5715442956,-55.6247432114,91.3593532337,-1.0
-2.33046894964,3.14629835312,-1.46656691844,4.1823750512,1.0,4.72793839134,32.9263867951,-18.4022154726,38.015168641,1.0
4.72793839134,32.9263867951,-18.4022154726,38.015168641,1.0,-56.3528397933,-45.5715442956,-55.6247432114,91.3593532337,-1.0
38.028891024,-48.0165226847,-15.7626578072,63.247573456,-1.0,-9.21543953658,37.9974666938,-3.41079989439,39.2476307643,1.0
-9.21327389963,37.9868788306,-3.41115256799,39.2369023341,1.0,38.028891024,-48.0165226847,-15.7626578072,63.247573456,-1.0
-9.21327389963,37.9868788306,-3.41115256799,39.2369023341,1.0,38.0549569402,-48.0480522557,-15.7793222699,63.2913362813,-1.0
-9.21543953658,37.9974666938,-3.41079989439,39.2476307643,1.0,38.0549569402,-48.0480522557,-15.7793222699,63.2913362813,-1.0
-40.9147863011,18.4263532119,-115.636112191,124.037380805,1.0,43.5316205606,-16.6406786462,-153.195160972,160.127082917,-1.0
43.6528975324,-16.6855378288,-153.621799294,160.572883818,-1.0,-40.9147863011,18.4263532119,-115.636112191,124.037380805,1.0
43.6528975324,-16.6855378288,-153.621799294,160.572883818,-1.0,-40.7969846212,18.372318711,-115.299661101,123.676833169,1.0
43.5316205606,-16.6406786462,-153.195160972,160.127082917,-1.0,-40.7969846212,18.372318711,-115.299661101,123.676833169,1.0
24.7566448877,-30.6961140862,53.2845458144,66.2902471893,-1.0,-21.5470767611,35.580785479,5.68389925687,41.9831714703,1.0
-21.559204598,35.6016157142,5.68845259323,42.0076659784,1.0,24.7566448877,-30.6961140862,53.2845458144,66.2902471893,-1.0
-21.559204598,35.6016157142,5.68845259323,42.0076659784,1.0,24.7793945519,-30.7236301019,53.3513634034,66.365194053,-1.0
-21.5470767611,35.580785479,5.68389925687,41.9831714703,1.0,24.7793945519,-30.7236301019,53.3513634034,66.365194053,-1.0
-23.9661077423,-48.2144140009,-20.1784449271,57.4994333983,1.0,23.4245733606,26.3006401997,2.95078912073,35.3433534369,-1.0
23.4539733336,26.3341801131,2.95482306169,35.3881343161,-1.0,-23.9661077423,-48.2144140009,-20.1784449271,57.4994333983,1.0
23.4539733336,26.3341801131,2.95482306169,35.3881343161,-1.0,-24.0054803265,-48.2899881555,-20.2051345825,57.5885810638,1.0
23.4245733606,26.3006401997,2.95078912073,35.3433534369,-1.0,-24.0054803265,-48.2899881555,-20.2051345825,57.5885810638,1.0
38.5882632712,8.19329542732,-157.316076156,162.186753877,1.0,34.8190196748,-52.8542942923,-52.1002480533,81.9779700112,-1.0
34.6539672534,-52.608329828,-51.8516122476,81.5912658932,-1.0,38.5882632712,8.19329542732,-157.316076156,162.186753877,1.0
34.6539672534,-52.608329828,-51.8516122476,81.5912658932,-1.0,32.798547374,7.00615960449,-133.870450456,138.007752141,1.0
34.8190196748,-52.8542942923,-52.1002480533,81.9779700112,-1.0,32.798547374,7.00615960449,-133.870450456,138.007752141,1.0
27.4783932471,-15.9986035893,39.4352180229,50.6573291485,1.0,-16.6884519922,30.4615273036,-8.89715789727,35.8549809357,-1.0
-16.7008001417,30.4840664518,-8.90395638668,35.8815640105,-1.0,27.4783932471,-15.9986035893,39.4352180229,50.6573291485,1.0
-16.7008001417,30.4840664518,-8.90395638668,35.8815640105,-1.0,27.5943887323,-16.0672844681,39.6090157567,50.877236684,1.0
-16.6884519922,30.4615273036,-8.89715789727,35.8549809357,-1.0,27.5943887323,-16.0672844681,39.6090157567,50.877236684,1.0
37.9407992891,-1.75353899094,-76.8760916738,85.7468587437,1.0,-4.17227328147,93.2069638801,-128.940213292,159.15569656,-1.0
-4.11364854447,92.0002782414,-127.276913363,157.09995907,-1.0,37.9407992891,-1.75353899094,-76.8760916738,85.7468587437,1.0
-4.11364854447,92.0002782414,-127.276913363,157.09995907,-1.0,38.164299238,-1.76519961604,-77.3092383824,86.2343270918,1.0
-4.17227328147,93.2069638801,-128.940213292,159.15569656,-1.0,38.164299238,-1.76519961604,-77.3092383824,86.2343270918,1.0
-34.7018141926,-36.8161054723,93.3122487385,106.145317649,1.0,10.2090196018,31.9424245857,15.1256745499,36.7877664981,-1.0
10.2123078843,31.9615303019,15.1294393318,36.8068166206,-1.0,-34.7018141926,-36.8161054723,93.3122487385,106.145317649,1.0
10.2123078843,31.9615303019,15.1294393318,36.8068166206,-1.0,-34.085436111,-36.1737671858,91.6349375758,104.246493157,1.0
10.2090196018,31.9424245857,15.1256745499,36.7877664981,-1.0,-34.085436111,-36.1737671858,91.6349375758,104.246493157,1.0
